categorie_de_produit,sous_categorie_de_produit,risques_encourus_par_le_consommateur,nom_de_la_marque_du_produit,date_debut_fin_de_commercialisation,distributeurs,motif_du_rappel
Alimentation,Viandes,Listeria,ANDRE LOUSSOUARN,Du 27/07/2023 au 28/07/2023,CARREFOUR - INTERMARCHE - SUPER U - PROXI - NETTO - SPAR - VOTRE MARCHE - CASINO - LECLERC - COCCIMARKET - HALL DIS - UTILE - HUIT A HUIT,Mise en évidence de la présence de Listéria monocytogenes sur une ligne de production.
Alimentation,Viandes,Listeria,Nature Bio,Du 07/07/2023 au 18/07/2023,"cora, supermarchés Match, Migros",détection et dénombrement > 10 000 ufc/g du germe Listéria monocytogenes sur des cuisse de poulet bio
Alimentation,Viandes,Listeria,AUCUN,Du 15/07/2023 au 28/07/2023,E.LECLERC NICE ST ISIDORE,Présence de Listeria monocytogenes
Alimentation,Viandes,Listeria,BIO DE LOUE,Du 05/07/2023 au 20/07/2023,"CARREFOUR, CARREFOUR MARKET, LECLERC, INTERMARCHE, REWE, BISCHOFF,",Suspicion de présence Listeria monocytogenes
Alimentation,Viandes,Listeria,BIO MAINE,Du 05/07/2023 au 20/07/2023,VITAFRAIS PRONATURA,Suspicion présence Listeria monocytogenes
Alimentation,Viandes,Listeria,ANDRE LOUSSOUARN,Du 25/07/2023 au 28/07/2023,CARREFOUR - CASINO - LECLERC - INTERMARCHE - HALL DIS - SUPER U - VOTRE MARCHE - COCCINELLE - HUIT A HUIT - TY LAZ - UTILE - SUPERETTES - NETTO - PROXI - COCCIMARKET,Mise en évidence de la présence de Listéria monocytogenes sur une ligne de production.
Alimentation,Viandes,Salmonella,LA MONTLOUISIENNE,Du 20/07/2023 au 21/07/2023,"PROMOCASH SAINT PIERRE DES CORPS, GUILMOT GAUDAIS LKB DESCARTES, SOLOGNE FRAIS, ATELIER FOREZIENDU FRAIS","Présence de Salmonelles, analyse non conforme"
Alimentation,Viandes,Salmonella,LA MONTLOUISIENNE,Du 20/07/2023 au 21/07/2023,"PROMOCASH SAINT PIERRE DES CORPS, SOLOGNE FRAIS, GALLAIS, HALLE AUTHENTIQUE","Présence de Salmonelles, analyse non conforme"
Alimentation,Viandes,Listeria,CHARCUTERIE GABRIEL,Du 25/07/2023 au 31/07/2023,E.LECLERC SODICA II,PRESENCE DE LISTERIA
Alimentation,Viandes,Listeria,VOLAE,Du 05/07/2023 au 01/08/2023,INTERMARCHE,Présence de Listeria monocytogenes.
Alimentation,Lait et produits laitiers,Listeria,FERME DES VERDAIS,Du 05/07/2023 au 01/08/2023,"GMS : Leclerc / Hyper U / Super U
Petites épiceries: Grain Flori / Touches et Terre /  La place du marché / Le jardin des sables / Fromagerie Nortaise",Présence de Listéria Monocytogènes dans le produit.
Alimentation,Plats préparés et snacks,Salmonella,POULAILLON,Du 25/07/2023 au 27/07/2023,Magasins POULAILLON,Détection de Salmonelles
Alimentation,Viandes,Listeria,FARCE A LEGUMES,Du 24/07/2023 au 26/07/2023,INTERMARCHE,RAPPORT D'ANALYSE RELEVANT LA PRESENCE DE LISTERIA
Alimentation,Viandes,Listeria,TEMPE,Du 27/07/2023 au 27/07/2023,TooGoodToGo,Risque de prolifération de bactéries (Listeria monocytogenes) durant la durée de vie du produit
Alimentation,Viandes,Listeria,Le Gaulois,Du 10/07/2023 au 23/07/2023,"Auchan, Leclerc",Suspicion de présence Listeria monocytogenes
Alimentation,Viandes,Listeria,TEMPE,Du 27/07/2023 au 27/07/2023,TooGoodToGo,Risque de présence de Listeria monocytogenes
Alimentation,Lait et produits laitiers,Listeria,FERME DES VERDAIS,Du 28/06/2023 au 04/08/2023,"SUPER U CARQUEFOU
SUPER U NORT SUR ERDRE",Présence de Listéria Monocytogènes dans le produit.
Alimentation,Lait et produits laitiers,Listeria,FERME DES VERDAIS,Du 28/06/2023 au 04/08/2023,"ENSEIGNE LECLERC / SYSTEME U / INTERMARCHE 
PETITS MAGASINS",Présence de Listéria Monocytogènes dans le produit.
Alimentation,Viandes,Salmonella,CONSOLARO,Du 01/08/2023 au 03/08/2023,"Epiceries et supérettes de proximité (31,32,09,82)",Détection de Salmonelles
Alimentation,Viandes,Listeria,MAITRE COQ,Du 20/07/2023 au 31/07/2023,Leclerc,détection de Listeria monocytogenes sur le produit
Alimentation,Viandes,Listeria,Neutre,Du 21/07/2023 au 30/07/2023,"Leclerc, Carrefour",détection de Listeria monocytogenes sur le produit
Alimentation,Viandes,Listeria,Charcuterie Gabriel,Du 07/08/2023 au 08/08/2023,Grandes et Moyennes Surfaces,Présence de listeria monocytogenes
Alimentation,Viandes,Listeria,TOP BUDGET,Du 22/07/2023 au 01/08/2023,Intermarché,Présence de Listeria monocytogenes
Alimentation,Viandes,Listeria,Charcuterie Passoni,Du 15/07/2023 au 20/12/2023,Leclerc / casino/u express /SNC des cash corse/Casa Antiqua,Listeria
Alimentation,Plats préparés et snacks,Listeria,sans marque,Du 04/08/2023 au 08/08/2023,Top atlantique,Détection de Listeria monocytogenes
Alimentation,Plats préparés et snacks,Listeria,Sans marque,Du 02/08/2023 au 04/08/2023,E. Leclerc Le Relecq Kerhuon,Détection de Listeria monocytogenes
Alimentation,Lait et produits laitiers,Listeria,GIE BERRY TOURAINE,NA,"Auchan 78 - La Balade des fromages 37 - Au Coeur du Fromage37
Beillevaire 44",LISTERIA MONOCYTOGENES inférieur à 10
Alimentation,Lait et produits laitiers,Listeria,Carrefour Extra,Du 28/07/2023 au 11/08/2023,Carrefour,Suspicion de présence de Listeria monocytogenes
Alimentation,Viandes,Listeria,MAISON DES VIANDES DU BAZADAIS,Du 28/03/2023 au 03/08/2023,"LECLERC, INTERMARCHÉ, CARREFOUR CONTACT, MAISON DUPUCH, LES JARDINS DE GASCOGNE, NETTO",Présence de Listeria monocytogenes
Alimentation,Lait et produits laitiers,Listeria,GIE BERRY TOURAINE André PLAZA,NA,Auchan Blois(41) -SCAPA(69)-Terroirs fromagers(31)-Antonin(47)-OuestFrais(85)-Auchan(78)-Janin(39)-La Balade des fromages(37)-Au Coeur du fromage(37)-La crèmerie du château(37)-La montagne aux fromages(37)-SODEGER(53),LISTERIA MONOCYTOGENES inférieur à 10
Alimentation,Lait et produits laitiers,Listeria,GIE BERRY TOURAINE André PLAZA,NA,Dubois Dupleix(75)-Dubois Maubert(75)-Dubois Auteuil(75)-Aux bons fromages(75)-Quatrehomme(75)-Janin(39)-la Montagne aux fromages(37)-Fr du Rendez-vous(75)-La Quatrième(75)-Fr d'Issy(92)-Beillevaire(44),LISTERIA MONOCYTOGENES inférieur à 10
Alimentation,Lait et produits laitiers,Listeria,KUKULU Espelette,Du 29/07/2023 au 11/08/2023,E. Leclerc Rivières/ La Rochefoucauld,contamination listeria
Alimentation,Fruits et légumes,Listeria,Auchan,Du 01/08/2023 au 09/08/2023,Auchan,Listéria monocytogenes
Alimentation,Autres,Listeria,Sans marque,Du 17/06/2023 au 14/08/2023,"Fresh, Grand frais, MonMarché",Analyse bactériologique non satisfaisante entrainant une notification: détection et présence de listeria monocytogènes
Alimentation,Lait et produits laitiers,Listeria,FREVAL,Du 09/08/2023 au 10/08/2023,L'Arrivage / Promocash Tours / Loeille du Fromager / Lait Grand Cru,Listeria Monocytogenes détecté sur lait livré
Alimentation,Lait et produits laitiers,Listeria,FREVAL,Du 09/08/2023 au 10/08/2023,Passion du Fromage / Halle Authentique / Balade des Fromages / Crèmerie du Château,Listeria Monocytogenes détecté sur lait livré
Alimentation,Lait et produits laitiers,Listeria,FREVAL,Du 09/08/2023 au 10/08/2023,Episervice Preuilly / Halle Authentique / Loeuille du Fromager / Galland Terroir,Listeria Monocytogenes détecté sur lait livré
Alimentation,Viandes,Listeria,SANS MARQUE,Du 09/08/2023 au 14/08/2023,LECLERC LE MANS,LISTERIA
Alimentation,Viandes,Salmonella,ferme de collonge,Du 09/08/2023 au 09/08/2023,Marché de Pont-de-Vaux,"Présence de Salmonelles, analyse non conforme"
Alimentation,Viandes,Listeria,AUCUN,Du 12/08/2023 au 17/08/2023,E.LECLERC NICE ST ISIDORE,Présence de Listeria monocytogenes
Alimentation,Lait et produits laitiers,Listeria,GIE BERRY TOURAINE André PLAZA,NA,Auchna Blois(41)-SCAPA(69)-Terroirs Fromagers(31)-Antonin(47)-OuestFrais(85)-Auchan(78)-Janin(39)-La Balade des fromages(37)-Au coeur du fromage(37)-La Crèmerie du Château(37)-La Montagne aux fromages(37)-SODEGER(53)-Piollat-Trait d'union,LISTERIA MONOCYTOGENES
Alimentation,Lait et produits laitiers,Listeria,GIE BERRY TOURAINE André PLAZA,NA,Dubois Dupleix(75)-Dubois Maubert(75)-Dubois Auteuil(75)-Aux Bons fromages(75)-Quatrehomme(75)-Janin(39)-La montagne aux fromages(37)-Fr du Rendez-vous(75)-La Quatrième(75)-Fr d'Issy(92)-Sté Beillevaire(44),LISTERIA MONOCYTOGENES
Alimentation,Viandes,Listeria,Ferdinand Chaudouard / Paul et Ferdinand,Du 13/06/2023 au 03/07/2023,"LECLERC, INTERMARCHE, U, CARREFOUR, FRESH",Présence de Listeria monocytogenes supérieure au seuil réglementaire
Alimentation,Viandes,Listeria,Ferdinand Chaudouard / Paul et Ferdinand,Du 19/06/2023 au 06/07/2023,"U, Leclerc, Carrefour, Intermarché, Ankorstore",Présence de Listeria monocytogenes supérieure au seuil réglementaire
Alimentation,Lait et produits laitiers,Listeria,Hardy affineur - Marie Quatrehomme - La Mère Richard,Du 04/07/2023 au 09/08/2023,BORDIER DELON DESAILLY EDOUARD CO GRATIOT OUEST FRAIS SAFF SCPL TRANSGOURMET TEAM OUEST UGALAIT,Suspicion de présence de Listeria monocytogenes (principe de précaution)
Alimentation,Viandes,Listeria,AU JAMBON DE BOURGOGNE,Du 11/08/2023 au 22/08/2023,AU JAMBON DE BOURGOGNE,Détection listéria monocytogenes < 10 UFC/g
Alimentation,Viandes,Listeria,AU JAMBON DE BOURGOGNE,Du 11/08/2023 au 22/08/2023,AU JAMBON DE BOURGOGNE,Détection listéria monocytogenes < 10 UFC/g
Alimentation,Viandes,Listeria,Patrimoine Gourmand,Du 11/08/2023 au 22/08/2023,Cora,Détection de listéria monocytogenes < 10 UFC/g
Alimentation,Lait et produits laitiers,Listeria,SANS MARQUE (produit vendu au rayon fromage à la coupe),Du 13/07/2023 au 15/09/2023,E.Leclerc Saint-Aunès,Présence de Listeria monocytogenes dans le produit.
Alimentation,Viandes,Salmonella,STAND AUCHAN,Du 09/08/2023 au 21/08/2023,Magasin Auchan St Genis,Mise en évidence de la présence de Salmonelles.
Alimentation,Autres,Listeria,GASTRONOME PROFESSIONNELS,Du 16/08/2023 au 10/09/2023,"Lodifrais Lormont, Arcadie, DTV Voldis, GRAL FRAIS, Volailles de Breizh, Provence volaille distribution, MARCY, Le Friboul, Maison Farret, Moriceau, SOCODN SAS, Voldis, Le Delas Rungis, CNOUS, Rôtisserie Barbiez, Groupe Froger, Leader Boeuf",Détection de Listéria monocytogénes
Alimentation,Viandes,Listeria,Votre Volailler,Du 02/08/2023 au 14/08/2023,Carrefour - E. Leclerc,Suspicion de présence de Listéria monocytogenes
Alimentation,Viandes,Listeria,Sélection du Volailler,Du 02/08/2023 au 13/08/2023,Carrefour,Suspicion de présence de Listéria monocytogenes
Alimentation,Viandes,Listeria,Sélection du volailler,Du 02/08/2023 au 12/08/2023,E. Leclerc  -  Super U - Hyper U - Utile,Suspicion de présence de Listéria monocytogenes
Alimentation,Plats préparés et snacks,Salmonella,SODEBO,Du 17/08/2023 au 25/08/2023,Liste des enseignes livrées en pièces jointes,Suspicion de présence de Salmonelle dans le lot
Alimentation,Viandes,Salmonella,MONOPRIX,Du 11/08/2023 au 20/08/2023,MONOPRIX,Suite à la détection de Salmonella spp.
Alimentation,Viandes,Salmonella,sans marque,Du 10/08/2023 au 14/08/2023,Intermarché des Faïenceries,Présence de Salmonelle
Alimentation,Autres,Listeria,Rotisserie Centre E Leclerc de Gouesnou,Du 21/08/2023 au 26/08/2023,Centre E Leclerc de Gouesnou uniquement,présence de listéria détectée
Alimentation,Lait et produits laitiers,Listeria,NOS REGIONS ONT DU TALENT,Du 06/08/2023 au 29/08/2023,E.LECLERC,Présence de Listeria monocytogenes
Alimentation,Viandes,Listeria,Carrefour sensation,Du 04/08/2023 au 29/08/2023,Carrefour,Présence de Listéria monocytogenes
Alimentation,Lait et produits laitiers,Listeria,le Capipontain,Du 28/07/2023 au 30/08/2023,"SARL PRODELIS
SOUTIFRAIS
SODEGER MAILLERIE DISTRIBUTION",Présence de Listeria monocytogenes
Alimentation,Viandes,Listeria,les délices du Gaulois,Du 04/08/2023 au 05/08/2023,les delices du gaulois,présence de danger Listeria monocytogènes suite à un auto contrôle
Alimentation,Lait et produits laitiers,Listeria,La ferme de Miri'bêle,Du 24/07/2023 au 22/08/2023,La SICA du Granier (magasin 73 + marchés 38),Suspicion Listeria monocytogène
Alimentation,Viandes,Listeria,POUCE,Du 09/08/2023 au 20/08/2023,Magasins Auchan,Mise en évidence de la présence de listeria.
Alimentation,Produits de la pêche et d'aquaculture,Listeria,Bourgain et fils,Du 23/08/2023 au 16/09/2023,SCAPARTOIS,Détection de listéria sur notre produit au travers du plan de contrôle de notre client Scapartois
Alimentation,Viandes,Salmonella,en vrac au rayon Traditionnel,Du 23/08/2023 au 26/08/2023,Intermarché Montbard,Présence Salmonella
Alimentation,Produits de la pêche et d'aquaculture,Salmonella,sud mer,Du 23/08/2023 au 28/08/2023,PF SCAPMAREE WISSOUS - E. LECLERC,Détection de Salmonelle dans un pavé d'espadon
Alimentation,Viandes,Listeria,Le Gaulois,Du 09/08/2023 au 21/08/2023,"Intermarché, Leclerc, Système U",Suspicion de présence Listeria monocytogenes
Alimentation,Viandes,Salmonella,en barquette sous film au rayon libre service ou en vrac au rayon traditionnel,Du 23/08/2023 au 27/08/2023,Intermarché Montbard,Possible présence de salmonella
Alimentation,Viandes,Listeria,Le Gaulois,Du 10/08/2023 au 22/08/2023,"Leclerc, Système U, Cora,",Suspicion de présence Listeria monocytogenes
Alimentation,Viandes,Listeria,Le Gaulois,Du 10/08/2023 au 22/08/2023,"Leclerc, Système U, Cora,",Suspicion de présence Listeria monocytogenes
Alimentation,Viandes,Listeria,Le Gaulois Les Accessibles,Du 09/08/2023 au 24/08/2023,"Auchan, Leclerc, Système U, Intermarché,",Suspicion de présence Listeria monocytogenes
Alimentation,Viandes,Listeria,SIMPL,Du 09/08/2023 au 20/08/2023,Carrefour,Présence listéria monocytogenes
Alimentation,Viandes,Listeria,sans marque,Du 08/08/2023 au 22/08/2023,Franprix et réseau de distribution de Franprix,Suspicion de présence de Listeria moncytogenes
Alimentation,Viandes,Salmonella,PPNP ( Préparé par nos soins),Du 25/08/2023 au 31/08/2023,SUPERMARCHE MATCH THANN,PRESENCE DE SALMONELLE
Alimentation,Viandes,Listeria,EMMARY,Du 10/08/2023 au 29/08/2023,"Saveurs d'Antoine
Magasins U
GAMM VERT",Présence de Listeria dans le produit (<10)
Alimentation,Viandes,Listeria,TALLEC,Du 29/08/2023 au 30/08/2023,Monoprix,Présence de listéria
Alimentation,Viandes,Listeria,U,NA,U Enseigne,Non conformité microbiologique (présence de Listeria)
Alimentation,Viandes,Listeria,Charcuterie Pierrat,Du 28/08/2023 au 01/10/2023,"Leclerc , Intermarché, super u, le Vosgien Gourmet, Casino, La boutique germain, Top viande St die, Metro Belfort, Hotel les bas rupt, Essis du Beillard, cora",Présence de Listeria
Alimentation,Lait et produits laitiers,Listeria,Isigny Sainte-Mère,Du 28/07/2023 au 30/08/2023,"CARREFOUR, CARAMELS D’ISIGNY, INTERMARCHE, CORA, AUCHAN, MATCH, SYSTEME U",Potentielle contamination Listeria monocytogenes
Alimentation,Lait et produits laitiers,Listeria,Isigny Sainte-Mère,Du 28/07/2023 au 30/08/2023,"LECLERC, CARREFOUR, CARAMELS D’ISIGNY, INTERMARCHE",Potentielle contamination Listeria monocytogenes
Alimentation,Viandes,Listeria,A l'ossaloise  Mr Pomme Saint Gaudens,Du 22/08/2023 au 25/08/2023,superu,présence de listeria monocytogène
Alimentation,Viandes,Listeria,SANS MARQUE,Du 25/08/2023 au 28/08/2023,CARREFOUR HYPER SAINT MARTIN AU LAERT UNIQUEMENT,Suspicion de presence de Listeria monocytogenes
Alimentation,Viandes,Listeria,MAITRE COQ,Du 17/08/2023 au 01/09/2023,"Leclerc, Système U, Auchan, Intermarché",détection de Listeria monocytogenes sur le produit
Alimentation,Viandes,Listeria,MAITRE COQ,Du 17/08/2023 au 01/09/2023,"Leclerc, Casino, Système U, Intermarché",détection de Listeria monocytogenes sur le produit
Alimentation,Plats préparés et snacks,Salmonella,Bien fait,Du 05/09/2023 au 08/09/2023,"Auchan, Autogrill, Avia, BP, Carrefour, Dyneff, Elior, Intermarché, Leclerc Autoroute, Shell, Casino, Monoprix, Sedifrais, Relay, Elior, Sodexo",Présence de Salmonelles
Alimentation,Viandes,Listeria,TOP BUDGET,Du 17/08/2023 au 01/09/2023,Intermarché,détection de Listeria monocytogenes sur le produit
Alimentation,Viandes,Listeria,NETTO,Du 19/08/2023 au 01/09/2023,Netto,détection de Listeria monocytogenes sur le produit
Alimentation,Viandes,Listeria,ECO+,Du 18/08/2023 au 08/09/2023,E. LECLERC,Présence de Listeria monocytogenes
Alimentation,Viandes,Listeria,CHARCUTERIE COSME,Du 01/09/2023 au 01/09/2023,ELEVEURS DE LA CHARENTONNE,Présence de Listeria monocytogenes
Alimentation,Viandes,Listeria,CHARCUTERIE COSME,Du 01/09/2023 au 04/09/2023,TERRE Y FRUIT - SUPER U - HO PRODUCTEURS - QUALITY FRUITS 72 - PRIM FRAIS - ELEVEURS DE LA CHARENTONNE,Présence de Listeria monocytogenes
Alimentation,Plats préparés et snacks,Listeria,L'ATELIER TRAITEUR,Du 31/08/2023 au 08/09/2023,E. LECLERC,Présence de Listeria monocytogenes
Alimentation,Produits de la pêche et d'aquaculture,Listeria,Sans marque,Du 24/08/2023 au 04/09/2023,"-	AUCHAN
-	SYSTEME U
-	SCAPMAREE
-	METRO
-	POMONA
-	JAFFRAY
-	MARINE SAS
-	MONOPRIX
-	BARFLEUR LES GRANDES MAREES
-	VIVIERS SAINT COLOMBAN",Présence Listéria Monocytogenes <10
Alimentation,Viandes,Salmonella,E.LECLERC PLEUVEN,Du 24/08/2023 au 30/08/2023,E.LECLERC PLEUVEN,Détection de Salmonelle
Alimentation,Produits de la pêche et d'aquaculture,Listeria,/,Du 23/08/2023 au 04/09/2023,Auchan,présence de Listeria
Alimentation,Viandes,Listeria,MAISON MILHAU,Du 01/09/2023 au 07/09/2023,"GMS, revendeurs",Listéria détecté <10 sur viande de mouton décongelée
Alimentation,"Soupes, sauces et condiments",Listeria,LIORAVI,Du 08/09/2023 au 11/09/2023,"O TERRA
Bon d'ici
Boucheries Andre
U express mesanger
Rayon
La boutique des eleveurs
Bon d'ici",Problème bacteriologique
Alimentation,Produits de la pêche et d'aquaculture,Listeria,/,Du 24/08/2023 au 27/08/2023,TIBIDY + Vente aux détails (Viviers de Saint-Colomban),Présence de Listeria
Alimentation,Viandes,Listeria,SANS MARQUE,Du 08/08/2023 au 07/09/2023,SAS TESTEDIS,Présence de listéria
Alimentation,Plats préparés et snacks,Salmonella,Kayser,Du 21/08/2023 au 21/08/2023,Kayser,Risque microbiologique
Alimentation,Autres,Salmonella,sans (vendue au rayon traditionnel),Du 05/09/2023 au 12/09/2023,Magasin E.LECLERC SAINT LYS,Présence de salmonelles
Alimentation,Produits de la pêche et d'aquaculture,Listeria,SANS MARQUE / SAFA,Du 08/09/2023 au 14/09/2023,"ARCADY S / CCK DIFFUSION
LE DELAS
DENFERT MAREE
BAYEN MAREE 17EME
COMPTOIR DE LA GASTRONOMIE
MONTREUIL SAUMON",PRESENCE LISTERIA
Alimentation,Lait et produits laitiers,Listeria,Lauburu,Du 29/08/2023 au 04/09/2023,"GMS
Grossistes
Crémiers indépendants",Suspicion de listeria monocytogenes
Alimentation,Lait et produits laitiers,Listeria,Lauburu,Du 19/06/2023 au 11/09/2023,"SUPER U 
GROSSISTE
CREMIER INDEPENDANT",listeria monocytogenes
Alimentation,Lait et produits laitiers,Listeria,Lauburu,Du 07/08/2023 au 11/09/2023,"GROSSISTE 
CREMIER INDEPENDANT",Suspicion listeria monocytogenes
Alimentation,Autres,Bacillus,PATISSERIE Centre E Leclerc de Gouesnou,Du 06/09/2023 au 10/09/2023,Centre E Leclerc de Gouesnou uniquement,présence détectée de bacillus cereus présomptiifs au delà de la normes dans un chou base crème patissière
Alimentation,Viandes,Listeria,Atelier Conserverie - Domaine de Guilhot,Du 06/09/2023 au 14/09/2023,"Magasin de la conserverie
Marché avec camion 
Site Internet","Présence de Listéria sur analyse laboratoire du 11.09.23, validé le 14.09.23 - Dénombrement en cours"
Alimentation,Viandes,Listeria,la Ferme de Valats,Du 07/09/2023 au 09/09/2023,Earl la Ferme de Valats,contamination Listéria monocytogène
Alimentation,Autres,Listeria,U,NA,U ENSEIGNE,NON CONFORMITE MICROBIOLOGIQUE - détection de listeria monocytogenes
Alimentation,Fruits et légumes,Listeria,Sans marque,Du 06/09/2023 au 07/09/2023,SERVAIR   C'LABO,Risque contamination Listéria monocytogène
Alimentation,Viandes,Listeria,PEGUET,Du 29/08/2023 au 16/09/2023,CASINO AUCHAN CARREFOUR SYSTEME U,Détection de Listéria Monocytogènes
Alimentation,Lait et produits laitiers,Listeria,Lauburu,Du 04/09/2023 au 13/09/2023,GRANDE SURFACE ET CREMIERS,PRESENCE DE LISTERIA MONOCYTOGENE
